Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend
Selesai,2025-02-17 06:32:00,Online Payment,1,0,0.0,1.4,0.0,14400.0,47941,14400.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 06:32:00,Online Payment,1,0,0.0,1.4,0.0,14400.0,47941,14400.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 06:32:00,Online Payment,1,0,0.0,1.4,0.0,14400.0,47941,14400.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 06:36:00,Online Payment,2,0,0.0,0.2,0.0,8000.0,20000,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2025-02-17 07:01:00,COD (Bayar di Tempat),1,0,0.0,0.65,0.0,9500.0,22840,9500.0,Banten,Other,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 07:46:00,COD (Bayar di Tempat),1,0,0.0,0.3,0.0,14500.0,18680,14500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 07:59:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,17000.0,22900,17000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Reguler,1,0
Batal,2025-02-17 08:10:00,COD (Bayar di Tempat),2,0,0.0,1.0,0.0,0.0,0,12600.0,Jawa Timur,Other,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,J&T,Express,2,0
Selesai,2025-02-17 08:18:00,Saldo ShopeePay,3,0,0.0,0.3,0.0,7500.0,54400,7500.0,Banten,Tools & Accessories,nan,,SPX,Hemat,3,0
Selesai,2025-02-17 08:38:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,8000.0,17771,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 08:40:00,COD (Bayar di Tempat),10,0,0.0,0.5,0.0,53498.0,292300,53498.0,Sumatera Utara,Tools & Accessories,nan,,SPX,Reguler,10,0
Selesai,2025-02-17 09:40:00,Saldo ShopeePay,1,0,0.0,0.75,0.0,9900.0,32710,9900.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Reguler,1,0
Batal,2025-02-17 10:27:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,0.0,0,17000.0,Sumatera Selatan,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Selesai,2025-02-17 11:23:00,Saldo ShopeePay,2,0,0.0,2.0,0.0,18000.0,91900,18000.0,Dki Jakarta,Food Storage & Packaging,nan,,JNE,Reguler,2,0
Selesai,2025-02-17 11:38:00,COD (Bayar di Tempat),1,0,0.0,1.7,49000.0,20000.0,119560,69000.0,Kalimantan Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 12:28:00,Online Payment,1,0,0.0,4.2,22000.0,0.0,79000,22000.0,Banten,Kitchen & Dining,nan,,GrabExpress,Instant Delivery,1,0
Selesai,2025-02-17 12:33:00,COD (Bayar di Tempat),1,0,0.0,0.7,0.0,12900.0,26480,12900.0,Lampung,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 12:47:00,Saldo ShopeePay,1,0,0.0,0.65,1000.0,15000.0,27900,16000.0,Di Yogyakarta,Other,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 12:54:00,Saldo ShopeePay,1,0,0.0,0.18,0.0,9500.0,16900,9500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 13:17:00,COD (Bayar di Tempat),1,0,0.0,4.0,0.0,37400.0,378500,37400.0,Jawa Barat,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 14:51:00,Saldo ShopeePay,4,0,0.0,4.8,0.0,33600.0,150245,33600.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,4,0
Selesai,2025-02-17 14:56:00,Kartu Kredit/Debit,1,0,0.0,0.5,0.0,9500.0,22000,9500.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 15:00:00,COD (Bayar di Tempat),1,0,0.0,0.2,1000.0,15000.0,18160,16000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 15:09:00,Online Payment,2,0,0.0,1.3,10000.0,0.0,52022,10000.0,Dki Jakarta,Other,nan,,SPX,Reguler,2,0
Selesai,2025-02-17 15:10:00,COD (Bayar di Tempat),1,0,0.0,0.3,0.0,15000.0,14520,15000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 16:20:00,COD (Bayar di Tempat),3,0,0.0,0.36,1000.0,15000.0,27000,16000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-02-17 17:27:00,Online Payment,1,0,0.0,0.5,0.0,8000.0,18900,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 17:45:00,COD (Bayar di Tempat),12,0,2400.0,1.2,0.0,15500.0,70472,15500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,12,0
Selesai,2025-02-17 19:18:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,11000.0,18680,11000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-02-17 19:21:00,SPayLater,3,0,0.0,0.24,0.0,9500.0,17665,9500.0,Banten,Tools & Accessories,nan,,SPX,Reguler,3,0
Selesai,2025-02-17 19:30:00,Online Payment,1,0,0.0,0.3,0.0,10600.0,30000,10600.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 21:45:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,22840,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-17 21:54:00,Kartu Kredit/Debit,5,0,0.0,0.5,0.0,17000.0,46000,17000.0,Jawa Timur,Tools & Accessories,nan,,SPX,Reguler,5,0
Selesai,2025-02-17 22:30:00,COD (Bayar di Tempat),1,0,0.0,0.6,0.0,17000.0,33240,17000.0,Jawa Tengah,Bathroom & Cleaning,nan,,SPX,Reguler,1,0
Selesai,2025-02-18 05:42:00,COD (Bayar di Tempat),1,0,0.0,0.1,500000.0,15000.0,17120,15500.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 08:41:00,Online Payment,1,0,0.0,1.5,0.0,16000.0,57011,16000.0,Jawa Barat,Other,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 08:57:00,Saldo ShopeePay,1,0,0.0,0.5,2000.0,15000.0,20900,17000.0,Sumatera Selatan,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 09:46:00,Online Payment,5,0,0.0,3.0,15000.0,0.0,249500,15000.0,Jawa Barat,Kitchen & Dining,nan,,JNE,Kargo,5,0
Selesai,2025-02-18 09:46:00,Online Payment,10,0,0.0,3.0,15000.0,0.0,249500,15000.0,Jawa Barat,Kitchen & Dining,nan,,JNE,Kargo,10,0
Selesai,2025-02-18 09:47:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,9500.0,22840,9500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-02-18 11:24:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,13000.0,18576,13000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-02-18 11:46:00,Saldo ShopeePay,1,0,0.0,1.7,0.0,18000.0,67525,18000.0,Dki Jakarta,Home Organization & Living,nan,,JNE,Reguler,1,0
Selesai,2025-02-18 11:50:00,COD (Bayar di Tempat),1,0,0.0,0.5,18500.0,15000.0,37920,33500.0,Kalimantan Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2025-02-18 12:21:00,Online Payment,1,0,0.0,0.65,0.0,0.0,0,17000.0,Jawa Tengah,Other,Pembeli,Perlu mengubah pesanan,Platform Default,Reguler,1,0
Selesai,2025-02-18 12:22:00,Online Payment,1,0,0.0,0.65,0.0,17000.0,27000,17000.0,Jawa Tengah,Other,nan,,SPX,Reguler,1,0
Selesai,2025-02-18 12:55:00,SPayLater,1,0,0.0,0.1,0.0,8000.0,10090,8000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 13:35:00,SPayLater,1,0,0.0,0.1,0.0,9500.0,8397,9500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-02-18 13:41:00,Online Payment,2,0,0.0,0.2,16000.0,0.0,36000,16000.0,Lampung,Tools & Accessories,nan,,SPX,Hemat,2,0
Batal,2025-02-18 13:52:00,Online Payment,1,0,0.0,5.0,0.0,0.0,0,33600.0,Jawa Barat,Other,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,0
Selesai,2025-02-18 14:03:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,13000.0,18576,13000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2025-02-18 16:23:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,0.0,0,13000.0,Jawa Barat,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Reguler,1,0
Selesai,2025-02-18 16:23:00,Online Payment,1,0,0.0,5.0,0.0,20000.0,96600,20000.0,Banten,Kitchen & Dining,nan,,SPX,Instant Delivery,1,0
Selesai,2025-02-18 16:58:00,COD (Bayar di Tempat),5,0,0.0,1.5,64000.0,0.0,254760,64000.0,Bangka Belitung,Tools & Accessories,nan,,SPX,Hemat,5,0
Selesai,2025-02-18 17:30:00,Kartu Kredit/Debit,1,1,0.0,2.0,0.0,0.0,0,20000.0,Banten,Home Organization & Living,nan,,SPX,Reguler,0,0
Selesai,2025-02-18 17:38:00,Saldo ShopeePay,2,0,0.0,8.0,0.0,128000.0,736900,128000.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2025-02-18 18:16:00,Online Payment,1,0,0.0,0.08,0.0,8000.0,7000,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 18:50:00,Online Payment,1,0,0.0,0.11,0.0,8000.0,13022,8000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 19:40:00,SeaBank Bayar Instan,1,1,0.0,0.1,0.0,0.0,0,9900.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,0,0
Batal,2025-02-18 19:44:00,Saldo ShopeePay,1,0,0.0,0.2,0.0,0.0,0,15000.0,Jawa Timur,Kitchen & Dining,Sistem Otomatis,Lainnya,Platform Default,Reguler,1,0
Batal,2025-02-18 20:12:00,COD (Bayar di Tempat),1,0,0.0,0.125,0.0,0.0,0,16000.0,Lampung,Other,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Selesai,2025-02-18 20:31:00,Saldo ShopeePay,10,0,0.0,2.0,0.0,14400.0,66900,14400.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,10,0
Selesai,2025-02-18 21:19:00,COD (Bayar di Tempat),1,0,0.0,0.6,0.0,10000.0,11400,10000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Batal,2025-02-18 21:29:00,Online Payment,1,0,0.0,0.1,0.0,0.0,0,8000.0,Jawa Barat,Tools & Accessories,Pembeli,Proses pembayaran sulit,Platform Default,Hemat,1,0
Batal,2025-02-18 21:36:00,Saldo ShopeePay,2,0,0.0,2.0,0.0,0.0,0,17000.0,Jawa Tengah,Food Storage & Packaging,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Reguler,2,0
Batal,2025-02-18 21:36:00,Saldo ShopeePay,1,0,0.0,2.0,0.0,0.0,0,17000.0,Jawa Tengah,Food Storage & Packaging,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Reguler,1,0
Selesai,2025-02-18 21:47:00,Saldo ShopeePay,1,0,0.0,0.1,0.0,8000.0,7400,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 21:53:00,COD (Bayar di Tempat),1,0,0.0,0.21,0.0,10000.0,21930,10000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Reguler,1,0
Batal,2025-02-18 22:42:00,COD (Bayar di Tempat),1,0,0.0,1.7,0.0,0.0,0,28800.0,Sumatera Selatan,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Selesai,2025-02-18 23:01:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,8000.0,17120,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 23:23:00,Online Payment,1,0,0.0,0.5,0.0,7500.0,17220,7500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-18 23:33:00,COD (Bayar di Tempat),1,0,0.0,1.4,28800.0,0.0,88152,28800.0,Sumatera Selatan,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 00:29:00,COD (Bayar di Tempat),1,0,0.0,0.1,1500.0,10000.0,12440,11500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 02:02:00,COD (Bayar di Tempat),1,0,0.0,0.5,3700.0,15000.0,22424,18700.0,Riau,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 06:57:00,Saldo ShopeePay,1,0,0.0,0.6,0.0,13000.0,21400,13000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 06:57:00,Saldo ShopeePay,2,0,0.0,0.6,0.0,13000.0,21400,13000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-02-19 06:59:00,Saldo ShopeePay,2,0,0.0,0.31,0.0,8000.0,32075,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2025-02-19 06:59:00,Saldo ShopeePay,1,0,0.0,0.31,0.0,8000.0,32075,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 07:39:00,COD (Bayar di Tempat),1,0,0.0,0.7,17000.0,0.0,44680,17000.0,Sumatera Selatan,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 07:44:00,COD (Bayar di Tempat),2,0,0.0,0.2,24400.0,15000.0,45096,39400.0,Kalimantan Timur,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2025-02-19 07:53:00,Saldo ShopeePay,1,0,0.0,0.2,0.0,10000.0,17400,10000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 08:26:00,COD (Bayar di Tempat),2,2,0.0,0.6,0.0,0.0,0,10000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,0,0
Selesai,2025-02-19 09:00:00,Online Payment,1,0,0.0,1.0,0.0,10000.0,37500,10000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 09:50:00,SeaBank Bayar Instan,1,0,0.0,1.0,0.0,8000.0,39000,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 11:14:00,Online Payment,1,0,0.0,4.0,27200.0,0.0,404200,27200.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 11:38:00,COD (Bayar di Tempat),1,0,0.0,0.5,400000.0,15000.0,23256,15400.0,Jambi,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 11:48:00,SPayLater,1,0,0.0,5.25,0.0,16500.0,135734,16500.0,Banten,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Selesai,2025-02-19 11:48:00,SPayLater,1,0,0.0,5.25,0.0,16500.0,135734,16500.0,Banten,Other,nan,,SPX,Same Day Delivery,1,0
Selesai,2025-02-19 12:00:00,COD (Bayar di Tempat),1,0,0.0,0.5,1000.0,15000.0,19616,16000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 12:09:00,Saldo ShopeePay,4,0,0.0,2.0,0.0,49500.0,80900,49500.0,Banten,Home Organization & Living,nan,,SPX,Same Day Delivery,4,0
Selesai,2025-02-19 12:24:00,Online Payment,1,0,0.0,4.2,17500.0,0.0,90500,17500.0,Banten,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Batal,2025-02-19 13:14:00,Online Payment,1,0,0.0,5.0,0.0,0.0,0,35000.0,Bangka Belitung,Other,Pembeli,Perlu mengubah alamat pengiriman,JNE,Kargo,1,0
Selesai,2025-02-19 13:15:00,COD (Bayar di Tempat),1,0,0.0,0.08,1500.0,10000.0,7760,11500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Batal,2025-02-19 13:28:00,Saldo ShopeePay,1,0,0.0,0.04,0.0,0.0,0,14500.0,Jawa Timur,Tools & Accessories,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Hemat,1,0
Selesai,2025-02-19 13:38:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,8000.0,16600,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 13:42:00,COD (Bayar di Tempat),1,0,0.0,1.0,0.0,8000.0,35500,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 14:05:00,COD (Bayar di Tempat),1,0,0.0,1.0,0.0,10000.0,12960,10000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 14:15:00,Saldo ShopeePay,1,0,0.0,0.4,0.0,17000.0,13900,17000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Reguler,1,0
Batal,2025-02-19 14:24:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,17000.0,Jawa Tengah,Home Organization & Living,Pembeli,Perlu mengubah alamat pengiriman,SPX,Reguler,1,0
Selesai,2025-02-19 14:26:00,Saldo ShopeePay,1,0,0.0,5.0,35000.0,0.0,138560,35000.0,Bangka Belitung,Other,nan,,JNE,Kargo,1,0
Selesai,2025-02-19 14:43:00,COD (Bayar di Tempat),1,0,0.0,0.1,6500.0,30000.0,23880,36500.0,Riau,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 14:52:00,COD (Bayar di Tempat),1,0,0.0,1.15,0.0,13300.0,18160,13300.0,Jawa Tengah,Other,nan,,J&T,Express,1,0
Selesai,2025-02-19 14:52:00,COD (Bayar di Tempat),1,0,0.0,1.15,0.0,13300.0,18160,13300.0,Jawa Tengah,Kitchen & Dining,nan,,J&T,Express,1,0
Selesai,2025-02-19 14:52:00,COD (Bayar di Tempat),1,0,0.0,1.15,0.0,13300.0,18160,13300.0,Jawa Tengah,Food Storage & Packaging,nan,,J&T,Express,1,0
Selesai,2025-02-19 15:42:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,11500.0,18576,11500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 15:46:00,SeaBank Bayar Instan,2,0,0.0,0.2,0.0,10000.0,18091,10000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Reguler,2,0
Selesai,2025-02-19 17:06:00,Saldo ShopeePay,1,0,0.0,0.4,0.0,8000.0,16400,8000.0,Banten,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 17:17:00,Alfamart/Alfamidi/Dan+Dan,1,0,0.0,4.0,98000.0,0.0,476500,98000.0,Banten,Tools & Accessories,nan,,SPX,Instant Delivery,1,0
Selesai,2025-02-19 17:48:00,Online Payment,1,0,0.0,0.5,0.0,9300.0,18900,9300.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 18:51:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,22840,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 18:53:00,SPayLater,1,0,0.0,1.7,8800.0,20000.0,76169,28800.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 19:40:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,9500.0,16600,9500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 19:51:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,13000.0,16600,13000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 21:01:00,Online Payment,2,0,0.0,0.16,0.0,11200.0,12000,11200.0,Jawa Tengah,Tools & Accessories,nan,,J&T,Express,2,0
Selesai,2025-02-19 21:29:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,28000.0,9880,28000.0,Bali,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-02-19 22:20:00,Saldo ShopeePay,1,0,0.0,0.375,1000.0,15000.0,32400,16000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 22:20:00,Saldo ShopeePay,1,0,0.0,0.375,1000.0,15000.0,32400,16000.0,Jawa Tengah,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 22:20:00,Saldo ShopeePay,1,0,0.0,0.375,1000.0,15000.0,32400,16000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-19 22:21:00,Saldo ShopeePay,5,0,0.0,0.5,17500.0,0.0,106900,17500.0,Banten,Tools & Accessories,nan,,SPX,Same Day Delivery,5,0
Selesai,2025-02-20 00:31:00,COD (Bayar di Tempat),8,0,0.0,0.96,0.0,17000.0,67007,17000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,8,0
Selesai,2025-02-20 01:39:00,Saldo ShopeePay,1,0,0.0,0.1,0.0,9500.0,15238,9500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-20 06:33:00,COD (Bayar di Tempat),1,0,0.0,0.2,0.0,9500.0,16600,9500.0,Banten,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-20 06:58:00,COD (Bayar di Tempat),2,1,0.0,1.0,0.0,12600.0,81500,12600.0,Jawa Timur,Other,nan,,J&T,Express,1,0
Selesai,2025-02-20 11:13:00,Kartu Kredit/Debit,4,0,0.0,6.0,0.0,48000.0,156000,48000.0,Dki Jakarta,Other,nan,,SPX,Instant Delivery,4,0
Selesai,2025-02-20 11:57:00,Online Payment,100,0,150000.0,20.0,0.0,48000.0,500636,48000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Instant Delivery,100,0
Selesai,2025-02-20 13:05:00,COD (Bayar di Tempat),3,0,0.0,0.6,14000.0,0.0,63920,14000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-02-20 13:18:00,SPayLater,5,0,0.0,0.5,0.0,10000.0,86992,10000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Reguler,5,0
Selesai,2025-02-20 14:56:00,Saldo ShopeePay,1,0,0.0,0.075,0.0,9500.0,11500,9500.0,Banten,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-02-20 15:24:00,Online Payment,1,0,0.0,1.0,8500.0,25000.0,55500,33500.0,Kepulauan Riau,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 16:43:00,COD (Bayar di Tempat),1,0,0.0,0.65,0.0,9000.0,19720,9000.0,Dki Jakarta,Other,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 17:32:00,Saldo ShopeePay,1,0,0.0,0.65,0.0,8000.0,24682,8000.0,Banten,Other,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 18:05:00,COD (Bayar di Tempat),1,0,0.0,0.5,8000.0,0.0,26896,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 18:33:00,COD (Bayar di Tempat),1,0,0.0,0.4,13500.0,20000.0,47280,33500.0,Kalimantan Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 19:35:00,Saldo ShopeePay,1,0,0.0,4.0,0.0,30600.0,358150,30600.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 21:40:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,8000.0,12440,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-20 22:30:00,Saldo ShopeePay,1,0,0.0,4.2,3000.0,15000.0,59000,18000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Instant Delivery,1,0
Selesai,2025-02-20 22:38:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,9500.0,17762,9500.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Batal,2025-02-20 23:17:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,0.0,0,8000.0,Dki Jakarta,Tools & Accessories,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Batal,2025-02-21 03:08:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,0.0,0,8000.0,Dki Jakarta,Tools & Accessories,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Selesai,2025-02-21 05:52:00,Saldo ShopeePay,1,0,0.0,0.2,0.0,8000.0,20900,8000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-21 06:39:00,COD (Bayar di Tempat),1,0,0.0,1.7,0.0,28800.0,69250,28800.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-21 07:50:00,COD (Bayar di Tempat),2,0,0.0,0.24,19000.0,15000.0,39480,34000.0,Nusa Tenggara Barat (Ntb),Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2025-02-21 07:54:00,Online Payment,1,0,0.0,0.5,0.0,12500.0,18900,12500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-02-21 08:05:00,COD (Bayar di Tempat),1,0,0.0,0.6,21500.0,30000.0,64960,51500.0,Sulawesi Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-02-21 08:48:00,COD (Bayar di Tempat),1,0,0.0,1.2,0.0,17000.0,106997,17000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2025-02-21 10:01:00,Online Payment,40,0,0.0,14.0,33000.0,0.0,289800,33000.0,Dki Jakarta,Kitchen & Dining,nan,,JNE,Kargo,40,0
Selesai,2025-02-21 10:11:00,COD (Bayar di Tempat),1,0,0.0,0.3,0.0,13800.0,24920,13800.0,Sumatera Selatan,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-02-21 10:11:00,COD (Bayar di Tempat),1,0,0.0,0.3,0.0,13800.0,24920,13800.0,Sumatera Selatan,Kitchen & Dining,nan,,SPX,Hemat,1,0
