Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend,year_month,Total Harga
Selesai,2024-08-06 12:48:00,Saldo ShopeePay,1,0,0,0.79,0,10000,36400,10000,Banten,Other,,,SPX,Reguler,1,No,2024-08,36400
Selesai,2024-08-06 12:48:00,Saldo ShopeePay,1,0,0,0.79,0,10000,36400,10000,Banten,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,36400
Selesai,2024-08-06 12:48:00,Saldo ShopeePay,1,0,0,0.79,0,10000,36400,10000,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,36400
Selesai,2024-08-06 13:10:00,COD (Bayar di Tempat),2,0,0,0.4,0,9500,30000,9500,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,2,No,2024-08,30000
Selesai,2024-08-06 13:14:00,COD (Bayar di Tempat),1,0,0,0.5,3000,10000,21696,13000,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,24696
Selesai,2024-08-06 14:26:00,COD (Bayar di Tempat),3,0,0,0.6,16000,0,66000,16000,Di Yogyakarta,Kitchen & Dining,,,SPX,Hemat,3,No,2024-08,82000
Selesai,2024-08-06 15:07:00,Saldo ShopeePay,1,0,0,0.08,0,10000,7000,10000,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2024-08,7000
Selesai,2024-08-06 15:18:00,COD (Bayar di Tempat),1,0,0,0.08,0,10000,6720,10000,Dki Jakarta,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,6720
Selesai,2024-08-06 15:33:00,Online Payment,1,0,0,2.05,23000,20000,94064,43000,Jawa Timur,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,117064
Selesai,2024-08-06 15:33:00,Online Payment,8,0,0,2.05,23000,20000,94064,43000,Jawa Timur,Kitchen & Dining,,,SPX,Hemat,8,No,2024-08,117064
Selesai,2024-08-06 15:33:00,Online Payment,1,0,0,2.05,23000,20000,94064,43000,Jawa Timur,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,117064
Selesai,2024-08-06 15:41:00,COD (Bayar di Tempat),1,0,0,0.08,0,10000,6200,10000,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2024-08,6200
Selesai,2024-08-06 15:46:00,Saldo ShopeePay,1,0,0,0.5,8000,0,29800,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,37800
Selesai,2024-08-06 15:48:00,COD (Bayar di Tempat),1,0,0,0.5,0,9500,16900,9500,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,16900
Selesai,2024-08-06 16:42:00,COD (Bayar di Tempat),5,0,0,1.0,0,10000,81600,10000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,5,No,2024-08,81600
Selesai,2024-08-06 16:50:00,COD (Bayar di Tempat),1,0,0,1.4,3000,60000,58625,63000,Sulawesi Selatan,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,61625
Selesai,2024-08-06 18:02:00,COD (Bayar di Tempat),2,0,0,0.16,0,8000,12440,8000,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,2,No,2024-08,12440
Selesai,2024-08-06 18:10:00,COD (Bayar di Tempat),1,0,0,0.6,0,10000,30952,10000,Banten,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,30952
Selesai,2024-08-06 18:30:00,Saldo ShopeePay,1,0,0,0.5,500000,10000,17500,10500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,517500
Batal,2024-08-06 18:59:00,COD (Bayar di Tempat),1,0,0,0.6,0,0,0,10000,Dki Jakarta,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Reguler,1,No,2024-08,0
Selesai,2024-08-06 19:05:00,COD (Bayar di Tempat),2,0,0,0.16,0,10000,12440,10000,Dki Jakarta,Tools & Accessories,,,SPX,Reguler,2,No,2024-08,12440
Selesai,2024-08-06 19:46:00,Online Payment,1,0,0,0.5,0,10000,21800,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,21800
Selesai,2024-08-06 20:21:00,COD (Bayar di Tempat),1,0,0,0.3,0,14500,18680,14500,Jawa Tengah,Bathroom & Cleaning,,,SPX,Hemat,1,No,2024-08,18680
Selesai,2024-08-06 21:27:00,SPayLater,1,0,0,1.7,12000,20000,55035,32000,Jawa Tengah,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,67035
Selesai,2024-08-06 21:27:00,SPayLater,1,0,0,1.7,12000,20000,55035,32000,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,67035
Selesai,2024-08-06 21:30:00,Online Payment,1,0,0,4.0,10000,20000,372000,30000,Sumatera Selatan,Tools & Accessories,,,J&T,Kargo,1,No,2024-08,382000
Selesai,2024-08-06 21:53:00,COD (Bayar di Tempat),1,0,0,1.0,0,21000,92170,21000,Sumatera Barat,Other,,,SPX,Hemat,1,No,2024-08,92170
Selesai,2024-08-06 23:12:00,COD (Bayar di Tempat),2,0,0,1.0,0,10000,36152,10000,Banten,Home Organization & Living,,,SPX,Reguler,2,No,2024-08,36152
Selesai,2024-08-07 00:29:00,Saldo ShopeePay,1,0,0,1.0,0,15000,38800,15000,Jawa Tengah,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,38800
Selesai,2024-08-07 01:15:00,COD (Bayar di Tempat),1,0,0,0.5,0,10000,19700,10000,Dki Jakarta,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,19700
Selesai,2024-08-07 05:58:00,COD (Bayar di Tempat),2,0,0,0.2,15100,20000,48944,35100,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,2,No,2024-08,64044
Batal,2024-08-07 06:07:00,COD (Bayar di Tempat),1,0,0,0.6,0,0,0,19000,Jawa Timur,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2024-08,0
Selesai,2024-08-07 06:26:00,SeaBank Bayar Instan,1,0,0,0.5,0,10000,20800,10000,Dki Jakarta,Home Organization & Living,,,JNE,Reguler,1,No,2024-08,20800
Selesai,2024-08-07 06:32:00,Online Payment,2,0,0,1.0,0,10000,35034,10000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,2,No,2024-08,35034
Batal,2024-08-07 06:59:00,COD (Bayar di Tempat),1,0,0,0.3,0,0,0,11500,Jawa Barat,Home Organization & Living,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,No,2024-08,0
Selesai,2024-08-07 07:37:00,COD (Bayar di Tempat),1,0,0,0.08,0,9500,6200,9500,Jawa Barat,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,6200
Batal,2024-08-07 08:00:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,15500,Jawa Timur,Home Organization & Living,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,1,No,2024-08,0
Selesai,2024-08-07 09:52:00,Saldo ShopeePay,3,0,0,3.0,4000,20000,73500,24000,Banten,Food Storage & Packaging,,,SPX,Hemat,3,No,2024-08,77500
Selesai,2024-08-07 11:26:00,COD (Bayar di Tempat),2,0,0,0.4,32500,20000,67040,52500,Sulawesi Tenggara,Kitchen & Dining,,,SPX,Hemat,2,No,2024-08,99540
Selesai,2024-08-07 11:32:00,Online Payment,2,0,0,1.0,0,9000,34938,9000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,2,No,2024-08,34938
Selesai,2024-08-07 11:33:00,Online Payment,1,0,0,0.5,2500,10000,23128,12500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,25628
Selesai,2024-08-07 11:39:00,COD (Bayar di Tempat),1,0,0,0.3,1500,10000,13896,11500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,15396
Selesai,2024-08-07 12:02:00,COD (Bayar di Tempat),1,0,0,0.2,0,8000,17120,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,17120
Selesai,2024-08-07 12:51:00,SPayLater,1,0,0,0.5,8000,0,29073,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,37073
Selesai,2024-08-07 13:24:00,COD (Bayar di Tempat),1,0,0,4.0,44000,30000,421160,74000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,1,No,2024-08,465160
Selesai,2024-08-07 13:42:00,Saldo ShopeePay,1,0,0,2.0,9000,20000,124618,29000,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,133618
Selesai,2024-08-07 13:54:00,COD (Bayar di Tempat),1,0,0,0.5,0,8000,18680,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,18680
Selesai,2024-08-07 14:05:00,Saldo ShopeePay,1,0,0,2.0,10000,15000,73800,25000,Dki Jakarta,Bathroom & Cleaning,,,SPX,Instant Delivery,1,No,2024-08,83800
Selesai,2024-08-07 14:05:00,Saldo ShopeePay,1,0,0,2.0,10000,15000,73800,25000,Dki Jakarta,Home Organization & Living,,,SPX,Instant Delivery,1,No,2024-08,83800
Selesai,2024-08-07 14:35:00,Kartu Kredit/Debit,4,0,0,12.0,28000,20000,122549,48000,Dki Jakarta,Kitchen & Dining,,,SPX,Instant Delivery,4,No,2024-08,150549
Selesai,2024-08-07 16:21:00,Online Payment,2,0,0,0.16,3000,10000,15000,13000,Banten,Tools & Accessories,,,SPX,Hemat,2,No,2024-08,18000
Selesai,2024-08-07 17:15:00,Online Payment,1,0,0,0.25,8000,0,12953,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,20953
Batal,2024-08-07 17:16:00,COD (Bayar di Tempat),1,0,0,0.1,0,0,0,8000,Jawa Barat,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,No,2024-08,0
Batal,2024-08-07 18:25:00,Online Payment,1,0,0,0.5,0,0,0,8000,Dki Jakarta,Home Organization & Living,Pembeli,Perlu mengubah pesanan,Platform Default,Hemat,1,No,2024-08,0
Selesai,2024-08-07 18:28:00,Saldo ShopeePay,1,0,0,0.08,0,10000,4106,10000,Dki Jakarta,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,4106
Selesai,2024-08-07 19:29:00,COD (Bayar di Tempat),1,0,0,0.08,0,9500,6720,9500,Banten,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,6720
Batal,2024-08-07 20:34:00,SPayLater,2,0,0,0.4,0,0,0,19000,Lampung,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,J&T,Reguler,2,No,2024-08,0
Selesai,2024-08-07 20:46:00,COD (Bayar di Tempat),2,0,0,1.0,0,10000,36152,10000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,2,No,2024-08,36152
Selesai,2024-08-07 20:47:00,SPayLater,2,0,0,0.4,0,19000,28270,19000,Lampung,Kitchen & Dining,,,SPX,Reguler,2,No,2024-08,28270
Selesai,2024-08-07 20:51:00,COD (Bayar di Tempat),1,0,0,0.1,8000,0,23544,8000,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,31544
Selesai,2024-08-07 21:04:00,COD (Bayar di Tempat),2,0,0,0.4,0,27000,33240,27000,Bali,Kitchen & Dining,,,SPX,Reguler,2,No,2024-08,33240
Selesai,2024-08-07 21:27:00,COD (Bayar di Tempat),1,0,0,1.0,13000,0,35320,13000,Banten,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,48320
Selesai,2024-08-07 21:37:00,COD (Bayar di Tempat),1,0,0,1.7,0,20000,54040,20000,Banten,Food Storage & Packaging,,,SPX,Reguler,1,No,2024-08,54040
Selesai,2024-08-07 22:19:00,SPayLater,1,0,0,0.5,0,9500,18170,9500,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,18170
Selesai,2024-08-08 00:03:00,Online Payment,1,0,0,12.0,0,34000,1192000,34000,Dki Jakarta,Tools & Accessories,,,GoSend,Instant Delivery,1,No,2024-08,1192000
Batal,2024-08-08 00:10:00,Online Payment,2,0,0,8.0,0,0,0,36000,Dki Jakarta,Tools & Accessories,Sistem Otomatis,Lainnya,Platform Default,Instant Delivery,2,No,2024-08,0
Batal,2024-08-08 00:33:00,COD (Bayar di Tempat),1,0,0,0.1,0,0,0,10000,Jawa Barat,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,No,2024-08,0
Batal,2024-08-08 00:53:00,COD (Bayar di Tempat),2,0,0,0.2,0,0,0,22000,Jawa Timur,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,2,No,2024-08,0
Batal,2024-08-08 01:05:00,Online Payment,1,0,0,12.0,0,0,0,34000,Dki Jakarta,Tools & Accessories,Sistem Otomatis,Lainnya,Platform Default,Instant Delivery,1,No,2024-08,0
Selesai,2024-08-08 01:13:00,Saldo ShopeePay,1,0,0,0.5,0,9000,15420,9000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,15420
Selesai,2024-08-08 01:15:00,Saldo ShopeePay,3,0,0,1.6,2000,30000,113733,32000,Di Yogyakarta,Kitchen & Dining,,,SPX,Hemat,3,No,2024-08,115733
Selesai,2024-08-08 01:15:00,Saldo ShopeePay,2,0,0,1.6,2000,30000,113733,32000,Di Yogyakarta,Kitchen & Dining,,,SPX,Hemat,2,No,2024-08,115733
Batal,2024-08-08 01:42:00,COD (Bayar di Tempat),1,0,0,0.1,0,0,0,17000,Sumatera Selatan,Kitchen & Dining,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Hemat,1,No,2024-08,0
Batal,2024-08-08 01:43:00,COD (Bayar di Tempat),1,0,0,0.08,0,0,0,9500,Banten,Tools & Accessories,Pembeli,Lainnya/ berubah pikiran,SPX,Reguler,1,No,2024-08,0
Selesai,2024-08-08 01:47:00,Online Payment,2,0,0,1.3,0,10000,54800,10000,Dki Jakarta,Home Organization & Living,,,SPX,Reguler,2,No,2024-08,54800
Selesai,2024-08-08 01:47:00,Online Payment,1,0,0,1.3,0,10000,54800,10000,Dki Jakarta,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,54800
Selesai,2024-08-08 01:47:00,Online Payment,1,0,0,1.3,0,10000,54800,10000,Dki Jakarta,Other,,,SPX,Reguler,1,No,2024-08,54800
Selesai,2024-08-08 02:06:00,Saldo ShopeePay,1,0,0,0.6,1000,20000,22000,21000,Riau,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,23000
Selesai,2024-08-08 02:28:00,COD (Bayar di Tempat),4,0,0,0.4,0,28000,42600,28000,Bangka Belitung,Bathroom & Cleaning,,,J&T,Reguler,4,No,2024-08,42600
Selesai,2024-08-08 04:53:00,SPayLater,1,0,0,0.5,0,19000,20196,19000,Lampung,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,20196
Selesai,2024-08-08 05:02:00,Saldo ShopeePay,1,0,0,1.15,0,39400,32714,39400,Kalimantan Timur,Bathroom & Cleaning,,,SPX,Hemat,1,No,2024-08,32714
Selesai,2024-08-08 05:02:00,Saldo ShopeePay,1,0,0,1.15,0,39400,32714,39400,Kalimantan Timur,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,32714
Selesai,2024-08-08 05:02:00,Saldo ShopeePay,1,0,0,1.15,0,39400,32714,39400,Kalimantan Timur,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,32714
Selesai,2024-08-08 05:17:00,SPayLater,1,0,0,1.0,0,11000,37515,11000,Jawa Barat,Home Organization & Living,,,JNE,Reguler,1,No,2024-08,37515
Selesai,2024-08-08 05:48:00,COD (Bayar di Tempat),1,0,0,1.2,0,30000,40520,30000,Kalimantan Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,40520
Selesai,2024-08-08 06:15:00,COD (Bayar di Tempat),1,0,0,0.8,0,39000,61360,39000,Bangka Belitung,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,61360
Selesai,2024-08-08 06:15:00,COD (Bayar di Tempat),2,0,0,0.8,0,39000,61360,39000,Bangka Belitung,Kitchen & Dining,,,SPX,Reguler,2,No,2024-08,61360
Selesai,2024-08-08 06:33:00,COD (Bayar di Tempat),1,0,0,0.5,0,10000,20592,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,20592
Selesai,2024-08-08 07:02:00,COD (Bayar di Tempat),2,0,0,0.4,0,36300,31733,36300,Kalimantan Tengah,Kitchen & Dining,,,J&T,Hemat,2,No,2024-08,31733
Selesai,2024-08-08 07:19:00,COD (Bayar di Tempat),1,0,0,1.2,0,16500,29080,16500,Jawa Tengah,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,29080
Selesai,2024-08-08 07:19:00,COD (Bayar di Tempat),1,0,0,1.2,0,16500,29080,16500,Jawa Tengah,Food Storage & Packaging,,,SPX,Reguler,1,No,2024-08,29080
Selesai,2024-08-08 07:40:00,Saldo ShopeePay,1,0,0,0.08,0,10000,7500,10000,Dki Jakarta,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,7500
Batal,2024-08-08 08:13:00,COD (Bayar di Tempat),1,0,0,0.2,0,0,0,14000,Jawa Timur,Kitchen & Dining,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Hemat,1,No,2024-08,0
Selesai,2024-08-08 08:16:00,COD (Bayar di Tempat),1,0,0,0.5,500000,10000,19096,10500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,519096
Selesai,2024-08-08 08:23:00,Online Payment,1,0,0,1.0,0,18000,102625,18000,Dki Jakarta,Other,,,SPX,Instant Delivery,1,No,2024-08,102625
Selesai,2024-08-08 08:34:00,COD (Bayar di Tempat),1,0,0,0.1,10000,10000,26480,20000,Jawa Timur,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,36480
Selesai,2024-08-08 08:38:00,Online Payment,1,0,0,2.0,35000,40000,134000,75000,Riau,Kitchen & Dining,,,J&T,Hemat,1,No,2024-08,169000
Selesai,2024-08-08 08:40:00,Online Payment,1,0,0,0.6,33300,0,67300,33300,Sulawesi Selatan,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,100600
Selesai,2024-08-08 08:54:00,Saldo ShopeePay,1,0,0,0.5,0,10000,21800,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,21800
Selesai,2024-08-08 09:09:00,Saldo ShopeePay,1,0,0,0.5,0,9500,19000,9500,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,19000
Selesai,2024-08-08 09:10:00,Saldo ShopeePay,1,0,0,0.2,0,15000,15348,15000,Jawa Timur,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,15348
Selesai,2024-08-08 09:11:00,Saldo ShopeePay,1,0,0,0.5,0,10000,19000,10000,Dki Jakarta,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,19000
Selesai,2024-08-08 09:12:00,Saldo ShopeePay,1,0,0,0.5,0,15500,19000,15500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,19000
Selesai,2024-08-08 09:19:00,COD (Bayar di Tempat),1,0,0,0.05,0,19000,38960,19000,Jawa Timur,Tools & Accessories,,,SPX,Hemat,1,No,2024-08,38960
Selesai,2024-08-08 09:39:00,COD (Bayar di Tempat),1,0,0,0.7,0,10000,24400,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,24400
Selesai,2024-08-08 10:22:00,Saldo ShopeePay,1,0,0,1.0,0,10000,37000,10000,Banten,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,37000
Selesai,2024-08-08 10:48:00,Saldo ShopeePay,1,0,0,0.33,0,9500,15870,9500,Jawa Barat,Food Storage & Packaging,,,SPX,Reguler,1,No,2024-08,15870
Selesai,2024-08-08 10:48:00,Saldo ShopeePay,1,0,0,0.33,0,9500,15870,9500,Jawa Barat,Bathroom & Cleaning,,,SPX,Reguler,1,No,2024-08,15870
Selesai,2024-08-08 10:48:00,Saldo ShopeePay,1,0,0,0.33,0,9500,15870,9500,Jawa Barat,Bathroom & Cleaning,,,SPX,Reguler,1,No,2024-08,15870
Selesai,2024-08-08 10:48:00,Saldo ShopeePay,1,0,0,0.33,0,9500,15870,9500,Jawa Barat,Tools & Accessories,,,SPX,Reguler,1,No,2024-08,15870
Selesai,2024-08-08 11:01:00,Saldo ShopeePay,1,0,0,4.81,20000,20000,129222,40000,Jawa Barat,Other,,,SPX,Hemat,1,No,2024-08,149222
Selesai,2024-08-08 11:01:00,Saldo ShopeePay,1,0,0,4.81,20000,20000,129222,40000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2024-08,149222
Selesai,2024-08-08 11:01:00,Saldo ShopeePay,1,0,0,4.81,20000,20000,129222,40000,Jawa Barat,Bathroom & Cleaning,,,SPX,Hemat,1,No,2024-08,149222
Selesai,2024-08-08 11:01:00,Saldo ShopeePay,1,0,0,4.81,20000,20000,129222,40000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,149222
Selesai,2024-08-08 11:13:00,Saldo ShopeePay,2,0,0,1.5,21000,40000,53000,61000,Bali,Other,,,SPX,Hemat,2,No,2024-08,74000
Batal,2024-08-08 11:48:00,Saldo ShopeePay,2,0,0,0.4,0,0,0,27500,Sumatera Selatan,Kitchen & Dining,Pembeli,Perlu mengubah pesanan,SPX,Pick Up Point,2,No,2024-08,0
Selesai,2024-08-08 11:53:00,SeaBank Bayar Instan,2,0,0,0.4,0,27500,32000,27500,Sumatera Selatan,Kitchen & Dining,,,SPX,Pick Up Point,2,No,2024-08,32000
Selesai,2024-08-08 12:07:00,Kartu Kredit/Debit,1,0,0,2.9,0,30000,138102,30000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,138102
Selesai,2024-08-08 12:07:00,Kartu Kredit/Debit,1,0,0,2.9,0,30000,138102,30000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,138102
Selesai,2024-08-08 12:07:00,Kartu Kredit/Debit,1,0,0,2.9,0,30000,138102,30000,Jawa Barat,Other,,,SPX,Reguler,1,No,2024-08,138102
Selesai,2024-08-08 12:07:00,Kartu Kredit/Debit,1,0,0,2.9,0,30000,138102,30000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,138102
Batal,2024-08-08 12:12:00,COD (Bayar di Tempat),1,0,0,0.2,0,0,0,10000,Dki Jakarta,Home Organization & Living,Pembeli,Lainnya/ berubah pikiran,SPX,Reguler,1,No,2024-08,0
Selesai,2024-08-08 12:37:00,Saldo ShopeePay,1,0,0,0.5,16200,20000,45200,36200,Riau,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-08,61400
Selesai,2024-08-08 13:02:00,Online Payment,40,0,0,20.0,36000,50000,686960,86000,Dki Jakarta,Home Organization & Living,,,SPX,Instant Delivery,40,No,2024-08,722960
Selesai,2024-08-08 13:21:00,Saldo ShopeePay,1,0,0,1.0,0,10000,37500,10000,Banten,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,37500
Selesai,2024-08-08 13:59:00,SPayLater,1,0,0,1.15,0,40000,44949,40000,Jambi,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,44949
Selesai,2024-08-08 13:59:00,SPayLater,1,0,0,1.15,0,40000,44949,40000,Jambi,Food Storage & Packaging,,,SPX,Reguler,1,No,2024-08,44949
Selesai,2024-08-08 13:59:00,SPayLater,1,0,0,1.15,0,40000,44949,40000,Jambi,Bathroom & Cleaning,,,SPX,Reguler,1,No,2024-08,44949
Selesai,2024-08-08 14:38:00,Saldo ShopeePay,1,0,0,0.5,0,9500,20498,9500,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,20498
Selesai,2024-08-08 14:53:00,COD (Bayar di Tempat),1,0,0,1.1,500000,40000,62880,40500,Sulawesi Utara,Kitchen & Dining,,,J&T,Hemat,1,No,2024-08,562880
Selesai,2024-08-08 14:53:00,COD (Bayar di Tempat),1,0,0,1.1,500000,40000,62880,40500,Sulawesi Utara,Home Organization & Living,,,J&T,Hemat,1,No,2024-08,562880
Selesai,2024-08-08 15:05:00,Kartu Kredit/Debit,1,0,0,1.4,0,28000,42468,28000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,1,No,2024-08,42468
Selesai,2024-08-08 15:05:00,Kartu Kredit/Debit,2,0,0,1.4,0,28000,42468,28000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,2,No,2024-08,42468
Selesai,2024-08-08 15:05:00,Kartu Kredit/Debit,6,6,0,1.4,0,28000,42468,28000,Jawa Barat,Kitchen & Dining,,,SPX,Reguler,0,No,2024-08,42468
Selesai,2024-08-08 15:48:00,COD (Bayar di Tempat),4,0,0,0.4,0,34500,63400,34500,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,4,No,2024-08,63400
Selesai,2024-08-08 15:56:00,COD (Bayar di Tempat),1,0,0,0.5,0,19000,16600,19000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,16600
Selesai,2024-08-08 15:58:00,Online Payment,1,0,0,1.0,0,10000,38800,10000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,38800
Selesai,2024-08-08 16:02:00,COD (Bayar di Tempat),2,0,0,0.4,0,35000,33240,35000,Sumatera Barat,Kitchen & Dining,,,SPX,Hemat,2,No,2024-08,33240
Selesai,2024-08-08 16:17:00,Saldo ShopeePay,1,0,0,10.01,5000,20000,322790,25000,Jawa Barat,Food Storage & Packaging,,,J&T,Kargo,1,No,2024-08,327790
Selesai,2024-08-08 16:17:00,Saldo ShopeePay,50,0,0,10.01,5000,20000,322790,25000,Jawa Barat,Home Organization & Living,,,J&T,Kargo,50,No,2024-08,327790
Selesai,2024-08-08 16:25:00,COD (Bayar di Tempat),5,0,0,1.0,0,29000,34800,29000,Nanggroe Aceh Darussalam,Kitchen & Dining,,,SPX,Hemat,5,No,2024-08,34800
Selesai,2024-08-08 16:47:00,Online Payment,5,0,0,1.0,0,10000,34500,10000,Dki Jakarta,Kitchen & Dining,,,SPX,Reguler,5,No,2024-08,34500
Batal,2024-08-08 16:50:00,Online Payment,1,0,0,0.5,0,0,0,9500,Banten,Home Organization & Living,Pembeli,Perlu mengubah voucher,Platform Default,Reguler,1,No,2024-08,0
Selesai,2024-08-08 16:52:00,Online Payment,1,0,0,0.5,0,9500,17472,9500,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,17472
Selesai,2024-08-08 16:59:00,Online Payment,1,0,0,0.5,0,19000,19000,19000,Lampung,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,19000
Batal,2024-08-08 17:41:00,Saldo ShopeePay,6,0,0,0.6,0,0,0,18500,Jawa Timur,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,6,No,2024-08,0
Selesai,2024-08-08 18:24:00,COD (Bayar di Tempat),1,0,0,1.7,0,20000,68600,20000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-08,68600
Selesai,2024-08-08 18:36:00,Online Payment,1,0,0,0.5,8000,0,26316,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-08,34316
Selesai,2024-08-08 19:23:00,Saldo ShopeePay,3,0,0,9.0,23200,20000,285075,43200,Jawa Timur,Kitchen & Dining,,,J&T,Kargo,3,No,2024-08,308275
